,Word,Sentiment
4582,prodigious,0
4583,prodigiously,0
4584,prodigy,0
4585,productive,0
4586,profane,1
4587,profanity,1
4588,profess,0
4589,proficient,0
4590,proficiently,0
4591,profit,0
4592,profitable,0
4593,profound,0
4594,profoundly,0
4595,profuse,0
4596,profusely,0
4597,profusion,0
4598,progress,0
4599,progressive,0
4600,prohibit,1
4601,prohibitive,1
4602,prohibitively,1
4603,prolific,0
4604,prominent,0
4605,prominence,0
4606,promise,0
4607,promising,0
4608,promoter,0
4609,prompt,0
4610,promptly,0
4611,propaganda,1
4612,propagandize,1
4613,proper,0
4614,properly,0
4615,propitious,0
4616,propitiously,0
4617,proscription,1
4618,proscriptions,1
4619,prosecute,1
4620,prospect,0
4621,prospects,0
4622,prosper,0
4623,prosperity,0
4624,prosperous,0
4625,protect,0
4626,protection,0
4627,protective,0
4628,protector,0
4629,protest,1
4630,protests,1
4631,protracted,1
4632,proud,0
4633,providence,0
4634,provocation,1
4635,provocative,1
4636,provoke,1
4637,prowess,0
4638,prudence,0
4639,prudent,0
4640,prudently,0
4641,pry,1
4642,pugnacious,1
4643,pugnaciously,1
4644,pugnacity,1
4645,punch,1
4646,punctual,0
4647,pundits,0
4648,punish,1
4649,punishable,1
4650,punitive,1
4651,puny,1
4652,puppet,1
4653,puppets,1
4654,pure,0
4655,purification,0
4656,purify,0
4657,purity,0
4658,purposeful,0
4659,puzzle,1
4660,puzzled,1
4661,puzzlement,1
4662,puzzling,1
4663,quack,1
4664,quaint,0
4665,qualified,0
4666,qualify,0
4667,qualms,1
4668,quandary,1
4669,quarrel,1
4670,quarrellous,1
4671,quarrellously,1
4672,quarrels,1
4673,quarrelsome,1
4674,quash,1
4675,quasi-ally,0
4676,queer,1
4677,quench,0
4678,questionable,1
4679,quibble,1
4680,quicken,0
4681,quit,1
4682,quitter,1
4683,racism,1
4684,racist,1
4685,racists,1
4686,rack,1
4687,radiance,0
4688,radiant,0
4689,radical,1
4690,radicalization,1
4691,radically,1
4692,radicals,1
4693,rage,1
4694,ragged,1
4695,raging,1
4696,rail,1
4697,rally,0
4698,rampage,1
4699,rampant,1
4700,ramshackle,1
4701,rancor,1
4702,rank,1
4703,rankle,1
4704,rant,1
4705,ranting,1
4706,rantingly,1
4707,rapprochement,0
4708,rapport,0
4709,rapt,0
4710,rapture,0
4711,raptureous,0
4712,raptureously,0
4713,rapturous,0
4714,rapturously,0
4715,rascal,1
4716,rash,1
4717,rat,1
4718,rational,0
4719,rationality,0
4720,rationalize,1
4721,rattle,1
4722,ravage,1
4723,rave,0
4724,raving,1
4725,re-conquest,0
4726,reactionary,1
4727,readily,0
4728,ready,0
4729,reaffirm,0
4730,reaffirmation,0
4731,real,0
4732,realist,0
4733,realistic,0
4734,realistically,0
4735,reason,0
4736,reasonable,0
4737,reasonably,0
4738,reasoned,0
4739,reassurance,0
4740,reassure,0
4741,rebellious,1
4742,rebuff,1
4743,rebuke,1
4744,recalcitrant,1
4745,recant,1
4746,receptive,0
4747,recession,1
4748,recessionary,1
4749,reckless,1
4750,recklessly,1
4751,recklessness,1
4752,reclaim,0
4753,recognition,0
4754,recoil,1
4755,recommend,0
4756,recommendation,0
4757,recommendations,0
4758,recommended,0
4759,recompense,0
4760,reconcile,0
4761,reconciliation,0
4762,record-setting,0
4763,recourses,1
4764,recover,0
4765,rectification,0
4766,rectify,0
4767,rectifying,0
4768,redeem,0
4769,redeeming,0
4770,redemption,0
4771,redundancy,1
4772,redundant,1
4773,reestablish,0
4774,refine,0
4775,refined,0
4776,refinement,0
4777,reform,0
4778,refresh,0
4779,refreshing,0
4780,refuge,0
4781,refusal,1
4782,refuse,1
4783,refutation,1
4784,refute,1
4785,regal,0
4786,regally,0
4787,regard,0
4788,regress,1
4789,regression,1
4790,regressive,1
4791,regret,1
4792,regretful,1
4793,regretfully,1
4794,regrettable,1
4795,regrettably,1
4796,rehabilitate,0
4797,rehabilitation,0
4798,reinforce,0
4799,reinforcement,0
4800,reject,1
4801,rejection,1
4802,rejoice,0
4803,rejoicing,0
4804,rejoicingly,0
4805,relapse,1
4806,relax,0
4807,relaxed,0
4808,relent,0
4809,relentless,1
4810,relentlessly,1
4811,relentlessness,1
4812,relevant,0
4813,relevance,0
4814,reliable,0
4815,reliability,0
4816,reliably,0
4817,relief,0
4818,relieve,0
4819,relish,0
4820,reluctance,1
4821,reluctant,1
4822,reluctantly,1
4823,remarkable,0
4824,remarkably,0
4825,remedy,0
4826,reminiscent,0
4827,remorse,1
4828,remorseful,1
4829,remorsefully,1
4830,remorseless,1
4831,remorselessly,1
4832,remorselessness,1
4833,remunerate,0
4834,renaissance,0
4835,renewal,0
4836,renovate,0
4837,renovation,0
4838,renounce,1
4839,renown,0
4840,renowned,0
4841,renunciation,1
4842,repair,0
4843,reparation,0
4844,repay,0
4845,repel,1
4846,repent,0
4847,repentance,0
4848,repetitive,1
4849,reprehensible,1
4850,reprehensibly,1
4851,reprehension,1
4852,reprehensive,1
4853,repress,1
4854,repression,1
4855,repressive,1
4856,reprimand,1
4857,reproach,1
4858,reproachful,1
4859,reprove,1
4860,reprovingly,1
4861,repudiate,1
4862,repudiation,1
4863,repugn,1
4864,repugnance,1
4865,repugnant,1
4866,repugnantly,1
4867,repulse,1
4868,repulsed,1
4869,repulsing,1
4870,repulsive,1
4871,repulsively,1
4872,repulsiveness,1
4873,reputable,0
4874,rescue,0
4875,resent,1
4876,resentful,1
4877,resentment,1
4878,reservations,1
4879,resignation,1
4880,resigned,1
4881,resilient,0
4882,resistance,1
4883,resistant,1
4884,resolute,0
4885,resolve,0
4886,resolved,0
4887,resound,0
4888,resounding,0
4889,resourceful,0
4890,resourcefulness,0
4891,respect,0
4892,respectable,0
4893,respectful,0
4894,respectfully,0
4895,respite,0
4896,resplendent,0
4897,responsibility,0
4898,responsible,0
4899,responsibly,0
4900,responsive,0
4901,restful,0
4902,restless,1
4903,restlessness,1
4904,restoration,0
4905,restore,0
4906,restraint,0
4907,restrict,1
4908,restricted,1
4909,restriction,1
4910,restrictive,1
4911,resurgent,0
4912,retaliate,1
4913,retaliatory,1
4914,retard,1
4915,reticent,1
4916,retire,1
4917,retract,1
4918,retreat,1
4919,reunite,0
4920,revel,0
4921,revelation,0
4922,revenge,1
4923,revengeful,1
4924,revengefully,1
4925,revere,0
4926,reverence,0
4927,reverent,0
4928,reverently,0
4929,revert,1
4930,revival,0
4931,revive,0
4932,revile,1
4933,reviled,1
4934,revitalize,0
4935,revoke,1
4936,revolt,1
4937,revolting,1
4938,revoltingly,1
4939,revolution,0
4940,revulsion,1
4941,revulsive,1
4942,reward,0
4943,rewarding,0
4944,rewardingly,0
4945,rhapsodize,1
4946,rhetoric,1
4947,rhetorical,1
4948,rich,0
4949,riches,0
4950,richly,0
4951,richness,0
4952,rid,1
4953,ridicule,1
4954,ridiculous,1
4955,ridiculously,1
4956,rife,1
4957,rift,1
4958,rifts,1
4959,right,0
4960,righten,0
4961,righteous,0
4962,righteously,0
4963,righteousness,0
4964,rightful,0
4965,rightfully,0
4966,rightly,0
4967,rightness,0
4968,rights,0
4969,rigid,1
4970,rigor,1
4971,rigorous,1
4972,rile,1
4973,riled,1
4974,ripe,0
4975,risk,1
4976,risk-free,0
4977,risky,1
4978,rival,1
4979,rivalry,1
4980,roadblocks,1
4981,robust,0
4982,rocky,1
4983,rogue,1
4984,rollercoaster,1
4985,romantic,0
4986,romantically,0
4987,romanticize,0
4988,rosy,0
4989,rot,1
4990,rotten,1
4991,rough,1
4992,rousing,0
4993,rubbish,1
4994,rude,1
4995,rue,1
4996,ruffian,1
4997,ruffle,1
4998,ruin,1
4999,ruinous,1
5000,rumbling,1
5001,rumor,1
5002,rumors,1
5003,rumours,1
5004,rumple,1
5005,run-down,1
5006,runaway,1
5007,rupture,1
5008,rusty,1
5009,ruthless,1
5010,ruthlessly,1
5011,ruthlessness,1
5012,sabotage,1
5013,sacred,0
5014,sacrifice,1
5015,sad,1
5016,sadden,1
5017,sadly,1
5018,sadness,1
5019,safe,0
5020,safeguard,0
5021,sag,1
5022,sagacity,0
5023,sage,0
5024,sagely,0
5025,saint,0
5026,saintliness,0
5027,saintly,0
5028,salable,0
5029,salacious,1
5030,salivate,0
5031,salutary,0
5032,salute,0
5033,salvation,0
5034,sanctimonious,1
5035,sanctify,0
5036,sanction,0
5037,sanctity,0
5038,sanctuary,0
5039,sanguine,0
5040,sane,0
5041,sanity,0
5042,sap,1
5043,sarcasm,1
5044,sarcastic,1
5045,sarcastically,1
5046,sardonic,1
5047,sardonically,1
5048,sass,1
5049,satirical,1
5050,satirize,1
5051,satisfaction,0
5052,satisfactorily,0
5053,satisfactory,0
5054,satisfy,0
5055,satisfying,0
5056,savage,1
5057,savaged,1
5058,savagely,1
5059,savagery,1
5060,savages,1
5061,savor,0
5062,savvy,0
5063,scandal,1
5064,scandalize,1
5065,scandalized,1
5066,scandalous,1
5067,scandalously,1
5068,scandals,1
5069,scant,1
5070,scapegoat,1
5071,scar,1
5072,scarred,1
5073,scarce,1
5074,scarcely,1
5075,scarcity,1
5076,scare,1
5077,scared,1
5078,scarier,1
5079,scariest,1
5080,scarily,1
5081,scars,1
5082,scary,1
5083,scathing,1
5084,scathingly,1
5085,scenic,0
5086,scheme,1
5087,scheming,1
5088,scoff,1
5089,scoffingly,1
5090,scold,1
5091,scolding,1
5092,scoldingly,1
5093,scorching,1
5094,scorchingly,1
5095,scorn,1
5096,scornful,1
5097,scornfully,1
5098,scoundrel,1
5099,scourge,1
5100,scowl,1
5101,scream,1
5102,screech,1
5103,screw,1
5104,scruples,0
5105,scrupulous,0
5106,scrupulously,0
5107,scum,1
5108,scummy,1
5109,seamless,0
5110,seasoned,0
5111,second-class,1
5112,second-tier,1
5113,secretive,1
5114,secure,0
5115,securely,0
5116,security,0
5117,sedentary,1
5118,seductive,0
5119,seedy,1
5120,seethe,1
5121,seething,1
5122,selective,0
5123,self-coup,1
5124,self-criticism,1
5125,self-defeating,1
5126,self-destructive,1
5127,self-determination,0
5128,self-humiliation,1
5129,self-interest,1
5130,self-interested,1
5131,self-respect,0
5132,self-satisfaction,0
5133,self-serving,1
5134,self-sufficiency,0
5135,self-sufficient,0
5136,selfinterested,1
5137,selfish,1
5138,selfishly,1
5139,selfishness,1
5140,semblance,0
5141,senile,1
5142,sensation,0
5143,sensational,0
5144,sensationalize,1
5145,sensationally,0
5146,sensations,0
5147,sense,0
5148,senseless,1
5149,senselessly,1
5150,sensible,0
5151,sensibly,0
5152,sensitive,0
5153,sensitively,0
5154,sensitivity,0
5155,sentiment,0
5156,sentimentality,0
5157,sentimentally,0
5158,sentiments,0
5159,serene,0
5160,serenity,0
5161,serious,1
5162,seriously,1
5163,seriousness,1
5164,sermonize,1
5165,servitude,1
5166,settle,0
5167,set-up,1
5168,sever,1
5169,severe,1
5170,severely,1
5171,severity,1
5172,sexy,0
5173,shabby,1
5174,shadow,1
5175,shadowy,1
5176,shady,1
5177,shake,1
5178,shaky,1
5179,shallow,1
5180,sham,1
5181,shambles,1
5182,shame,1
5183,shameful,1
5184,shamefully,1
5185,shamefulness,1
5186,shameless,1
5187,shamelessly,1
5188,shamelessness,1
5189,shark,1
5190,sharp,1
5191,sharply,1
5192,shatter,1
5193,sheer,1
5194,shelter,0
5195,shield,0
5196,shimmer,0
5197,shimmering,0
5198,shimmeringly,0
5199,shine,0
5200,shiny,0
5201,shirk,1
5202,shirker,1
5203,shipwreck,1
5204,shiver,1
5205,shock,1
5206,shocking,1
5207,shockingly,1
5208,shoddy,1
5209,short-lived,1
5210,shortage,1
5211,shortchange,1
5212,shortcoming,1
5213,shortcomings,1
5214,shortsighted,1
5215,shortsightedness,1
5216,showdown,1
5217,shred,1
5218,shrew,1
5219,shrewd,0
5220,shrewdly,0
5221,shrewdness,0
5222,shriek,1
5223,shrill,1
5224,shrilly,1
5225,shrivel,1
5226,shroud,1
5227,shrouded,1
5228,shrug,1
5229,shun,1
5230,shunned,1
5231,shy,1
5232,shyly,1
5233,shyness,1
5234,sick,1
5235,sicken,1
5236,sickly,1
5237,sickening,1
5238,sickeningly,1
5239,sickness,1
5240,sidetrack,1
5241,sidetracked,1
5242,siege,1
5243,significant,0
5244,significance,0
5245,signify,0
5246,sillily,1
5247,silly,1
5248,simmer,1
5249,simple,0
5250,simplicity,0
5251,simplified,0
5252,simplify,0
5253,simplistic,1
5254,simplistically,1
5255,sin,1
5256,sinful,1
5257,sinfully,1
5258,sincere,0
5259,sincerely,0
5260,sincerity,0
5261,sinister,1
5262,sinisterly,1
5263,sinking,1
5264,skeletons,1
5265,skeptical,1
5266,skeptically,1
5267,skepticism,1
5268,sketchy,1
5269,skill,0
5270,skilled,0
5271,skillful,0
5272,skillfully,0
5273,skimpy,1
5274,skittish,1
5275,skittishly,1
5276,skulk,1
5277,skyrocketing,1
5278,slack,1
5279,slander,1
5280,slanderer,1
5281,slanderous,1
5282,slanderously,1
5283,slanders,1
5284,slap,1
5285,slashing,1
5286,slaughter,1
5287,slaughtered,1
5288,slaves,1
5289,sleazy,1
5290,sleek,0
5291,slender,0
5292,slight,1
5293,slightly,1
5294,slim,0
5295,slime,1
5296,sloppy,1
5297,sloppily,1
5298,sloth,1
5299,slothful,1
5300,slow,1
5301,slowly,1
5302,slow-moving,1
5303,slug,1
5304,sluggish,1
5305,slump,1
5306,slur,1
5307,sly,1
5308,smack,1
5309,smart,0
5310,smarter,0
5311,smartest,0
5312,smartly,0
5313,smash,1
5314,smear,1
5315,smelling,1
5316,smile,0
5317,smiling,0
5318,smilingly,0
5319,smitten,0
5320,smokescreen,1
5321,smolder,1
5322,smoldering,1
5323,smooth,0
5324,smother,1
5325,smoulder,1
5326,smouldering,1
5327,smug,1
5328,smugly,1
5329,smut,1
5330,smuttier,1
5331,smuttiest,1
5332,smutty,1
5333,snare,1
5334,snarl,1
5335,snatch,1
5336,sneak,1
5337,sneakily,1
5338,sneaky,1
5339,sneer,1
5340,sneering,1
5341,sneeringly,1
5342,snub,1
5343,so-cal,1
5344,so-called,1
5345,sob,1
5346,sober,1
5347,sobering,1
5348,sociable,0
5349,soft-spoken,0
5350,soften,0
5351,solace,0
5352,solemn,1
5353,solicitous,0
5354,solicitously,0
5355,solicitude,0
5356,solid,0
5357,solidarity,0
5358,somber,1
5359,soothe,0
5360,soothingly,0
5361,sophisticated,0
5362,sore,1
5363,sorely,1
5364,soreness,1
5365,sorrow,1
5366,sorrowful,1
5367,sorrowfully,1
5368,sorry,1
5369,sound,0
5370,sounding,1
5371,soundness,0
5372,sour,1
5373,sourly,1
5374,spacious,0
5375,spade,1
5376,spank,1
5377,spare,0
5378,sparing,0
5379,sparingly,0
5380,sparkle,0
5381,sparkling,0
5382,special,0
5383,spectacular,0
5384,spectacularly,0
5385,speedy,0
5386,spellbind,0
5387,spellbinding,0
5388,spellbindingly,0
5389,spellbound,0
5390,spilling,1
5391,spinster,1
5392,spirit,0
5393,spirited,0
5394,spiritless,1
5395,spiritual,0
5396,spite,1
5397,spiteful,1
5398,spitefully,1
5399,spitefulness,1
5400,splendid,0
5401,splendidly,0
5402,splendor,0
5403,split,1
5404,splitting,1
5405,spoil,1
5406,spook,1
5407,spookier,1
5408,spookiest,1
5409,spookily,1
5410,spooky,1
5411,spoon-fed,1
5412,spoon-feed,1
5413,spoonfed,1
5414,sporadic,1
5415,spot,1
5416,spotless,0
5417,spotty,1
5418,sprightly,0
5419,spur,0
5420,spurious,1
5421,spurn,1
5422,sputter,1
5423,squabble,1
5424,squabbling,1
5425,squander,1
5426,squarely,0
5427,squash,1
5428,squirm,1
5429,stab,1
5430,stability,0
5431,stabilize,0
5432,stable,0
5433,stagger,1
5434,staggering,1
5435,staggeringly,1
5436,stagnant,1
5437,stagnate,1
5438,stagnation,1
5439,staid,1
5440,stain,1
5441,stainless,0
5442,stake,1
5443,stale,1
5444,stalemate,1
5445,stammer,1
5446,stampede,1
5447,stand,0
5448,standstill,1
5449,star,0
5450,stark,1
5451,starkly,1
5452,stars,0
5453,startle,1
5454,startling,1
5455,startlingly,1
5456,starvation,1
5457,starve,1
5458,stately,0
5459,static,1
5460,statuesque,0
5461,staunch,0
5462,staunchly,0
5463,staunchness,0
5464,steadfast,0
5465,steadfastly,0
5466,steadfastness,0
5467,steadiness,0
5468,steady,0
5469,steal,1
5470,stealing,1
5471,steep,1
5472,steeply,1
5473,stellar,0
5474,stellarly,0
5475,stench,1
5476,stereotype,1
5477,stereotypical,1
5478,stereotypically,1
5479,stern,1
5480,stew,1
5481,sticky,1
5482,stiff,1
5483,stifle,1
5484,stifling,1
5485,stiflingly,1
5486,stigma,1
5487,stigmatize,1
5488,stimulate,0
5489,stimulating,0
5490,stimulative,0
5491,sting,1
5492,stinging,1
5493,stingingly,1
5494,stink,1
5495,stinking,1
5496,stirring,0
5497,stirringly,0
5498,stodgy,1
5499,stole,1
5500,stolen,1
5501,stood,0
5502,stooge,1
5503,stooges,1
5504,storm,1
5505,stormy,1
5506,straggle,1
5507,straggler,1
5508,straight,0
5509,straightforward,0
5510,strain,1
5511,strained,1
5512,strange,1
5513,strangely,1
5514,stranger,1
5515,strangest,1
5516,strangle,1
5517,streamlined,0
5518,strenuous,1
5519,stress,1
5520,stressful,1
5521,stressfully,1
5522,stricken,1
5523,strict,1
5524,strictly,1
5525,stride,0
5526,strident,1
5527,stridently,1
5528,strides,0
5529,strife,1
5530,strike,1
5531,striking,0
5532,strikingly,0
5533,stringent,1
5534,stringently,1
5535,striving,0
5536,strong,0
5537,struck,1
5538,struggle,1
5539,strut,1
5540,stubborn,1
5541,stubbornly,1
5542,stubbornness,1
5543,studious,0
5544,studiously,0
5545,stuffy,1
5546,stumble,1
5547,stump,1
5548,stun,1
5549,stunned,0
5550,stunning,0
5551,stunningly,0
5552,stunt,1
5553,stunted,1
5554,stupendous,0
5555,stupendously,0
5556,stupid,1
5557,stupidity,1
5558,stupidly,1
5559,stupified,1
5560,stupify,1
5561,stupor,1
5562,sturdy,0
5563,sty,1
5564,stylish,0
5565,stylishly,0
5566,suave,0
5567,subdued,1
5568,subjected,1
5569,subjection,1
5570,subjugate,1
5571,subjugation,1
5572,sublime,0
5573,submissive,1
5574,subordinate,1
5575,subscribe,0
5576,subservience,1
5577,subservient,1
5578,subside,1
5579,substandard,1
5580,substantial,0
5581,substantially,0
5582,substantive,0
5583,subtle,0
5584,subtract,1
5585,subversion,1
5586,subversive,1
5587,subversively,1
5588,subvert,1
5589,succeed,0
5590,success,0
5591,successful,0
5592,successfully,0
5593,succumb,1
5594,sucker,1
5595,suffer,1
5596,sufferer,1
5597,sufferers,1
5598,suffering,1
5599,suffice,0
5600,sufficient,0
5601,sufficiently,0
5602,suffocate,1
5603,sugar-coat,1
5604,sugar-coated,1
5605,sugarcoated,1
5606,suggest,0
5607,suggestions,0
5608,suicidal,1
5609,suicide,1
5610,suit,0
5611,suitable,0
5612,sulk,1
5613,sullen,1
5614,sully,1
5615,sumptuous,0
5616,sumptuously,0
5617,sumptuousness,0
5618,sunder,1
5619,sunny,0
5620,super,0
5621,superb,0
5622,superbly,0
5623,superficial,1
5624,superficiality,1
5625,superficially,1
5626,superfluous,1
5627,superior,0
5628,superiority,1
5629,superlative,0
5630,superstition,1
5631,superstitious,1
5632,support,0
5633,supporter,0
5634,supportive,0
5635,supposed,1
5636,suppress,1
5637,suppression,1
5638,supremacy,1
5639,supreme,0
5640,supremely,0
5641,supurb,0
5642,supurbly,0
5643,sure,0
5644,surely,0
5645,surge,0
5646,surging,0
5647,surmise,0
5648,surmount,0
5649,surpass,0
5650,surrender,1
5651,survival,0
5652,survive,0
5653,survivor,0
5654,susceptible,1
5655,suspect,1
5656,suspicion,1
5657,suspicions,1
5658,suspicious,1
5659,suspiciously,1
5660,sustainability,0
5661,sustainable,0
5662,sustained,0
5663,swagger,1
5664,swamped,1
5665,swear,1
5666,sweeping,0
5667,sweet,0
5668,sweeten,0
5669,sweetheart,0
5670,sweetly,0
5671,sweetness,0
5672,swift,0
5673,swiftness,0
5674,swindle,1
5675,swipe,1
5676,swoon,1
5677,swore,1
5678,sworn,0
5679,sympathetic,1
5680,sympathetically,1
5681,sympathies,1
5682,sympathize,1
5683,sympathy,1
5684,symptom,1
5685,syndrome,1
5686,taboo,1
5687,tact,0
5688,taint,1
5689,tainted,1
5690,talent,0
5691,talented,0
5692,tamper,1
5693,tangled,1
5694,tantalize,0
5695,tantalizing,0
5696,tantalizingly,0
5697,tantrum,1
5698,tardy,1
5699,tarnish,1
5700,taste,0
5701,tattered,1
5702,taunt,1
5703,taunting,1
5704,tauntingly,1
5705,taunts,1
5706,tawdry,1
5707,tease,1
5708,teasingly,1
5709,taxing,1
5710,tedious,1
5711,tediously,1
5712,temerity,1
5713,temper,1
5714,temperance,0
5715,temperate,0
5716,tempest,1
5717,tempt,0
5718,temptation,1
5719,tempting,0
5720,temptingly,0
5721,tenacious,0
5722,tenaciously,0
5723,tenacity,0
5724,tender,0
5725,tenderly,0
5726,tenderness,0
5727,tense,1
5728,tension,1
5729,tentative,1
5730,tentatively,1
5731,tenuous,1
5732,tenuously,1
5733,tepid,1
5734,terrible,1
5735,terribleness,1
5736,terribly,1
5737,terrific,0
5738,terrifically,0
5739,terrified,0
5740,terrify,0
5741,terrifying,0
5742,terrifyingly,0
5743,terror,1
5744,terror-genic,1
5745,terrorism,1
5746,terrorize,1
5747,thank,0
5748,thankful,0
5749,thankfully,0
5750,thankless,1
5751,thinkable,0
5752,thirst,1
5753,thorny,1
5754,thorough,0
5755,thoughtful,0
5756,thoughtfully,0
5757,thoughtfulness,0
5758,thoughtless,1
5759,thoughtlessly,1
5760,thoughtlessness,1
5761,thrash,1
5762,threat,1
5763,threaten,1
5764,threatening,1
5765,threats,1
5766,thrift,0
5767,thrifty,0
5768,thrill,0
5769,thrilling,0
5770,thrillingly,0
5771,thrills,0
5772,thrive,0
5773,thriving,0
5774,throttle,1
5775,throw,1
5776,thumb,1
5777,thumbs,1
5778,thwart,1
5779,tickle,0
5780,tidy,0
5781,time-honored,0
5782,timely,0
5783,timid,1
5784,timidity,1
5785,timidly,1
5786,timidness,1
5787,tingle,0
5788,tiny,1
5789,tire,1
5790,tired,1
5791,tiresome,1
5792,tiring,1
5793,tiringly,1
5794,titillate,0
5795,titillating,0
5796,titillatingly,0
5797,toast,0
5798,togetherness,0
5799,toil,1
5800,tolerable,0
5801,tolerably,0
5802,tolerance,0
5803,tolerant,0
5804,tolerantly,0
5805,tolerate,0
5806,toleration,0
5807,toll,1
5808,too,1
5809,top,0
5810,topple,1
5811,torment,1
5812,tormented,1
5813,torrent,1
5814,torrid,0
5815,torridly,0
5816,torture,1
5817,tortured,1
5818,tortuous,1
5819,torturous,1
5820,torturously,1
5821,totalitarian,1
5822,tradition,0
5823,traditional,0
5824,touchy,1
5825,toughness,1
5826,toxic,1
5827,traduce,1
5828,tragedy,1
5829,tragic,1
5830,tragically,1
5831,traitor,1
5832,traitorous,1
5833,traitorously,1
5834,tramp,1
5835,trample,1
5836,tranquil,0
5837,tranquility,0
5838,transgress,1
5839,transgression,1
5840,trauma,1
5841,traumatic,1
5842,traumatically,1
5843,traumatize,1
5844,traumatized,1
5845,travesties,1
5846,travesty,1
5847,treacherous,1
5848,treacherously,1
5849,treachery,1
5850,treason,1
5851,treasonous,1
5852,treasure,0
5853,treat,0
5854,tremendous,0
5855,tremendously,0
5856,trendy,0
5857,trepidation,0
5858,trial,1
5859,tribute,0
5860,trick,1
5861,tricky,1
5862,trickery,1
5863,trim,0
5864,triumph,0
5865,triumphal,0
5866,triumphant,0
5867,triumphantly,0
5868,trivial,1
5869,trivialize,1
5870,trivially,1
5871,trouble,1
5872,troublemaker,1
5873,troublesome,1
5874,troublesomely,1
5875,troubling,1
5876,troublingly,1
5877,truant,1
5878,truculent,0
5879,truculently,0
5880,TRUE,0
5881,truly,0
5882,trump,0
5883,trumpet,0
5884,trust,0
5885,trusting,0
5886,trustingly,0
5887,trustworthiness,0
5888,trustworthy,0
5889,truth,0
5890,truthful,0
5891,truthfully,0
5892,truthfulness,0
5893,try,1
5894,trying,1
5895,tumultuous,1
5896,turbulent,1
5897,turmoil,1
5898,twinkly,0
5899,twist,1
5900,twisted,1
5901,twists,1
5902,tyrannical,1
5903,tyrannically,1
5904,tyranny,1
5905,tyrant,1
5906,ugh,1
5907,ugliness,1
5908,ugly,1
5909,ulterior,1
5910,ultimate,0
5911,ultimately,0
5912,ultimatum,1
5913,ultimatums,1
5914,ultra,0
5915,ultra-hardline,1
5916,unabashed,0
5917,unabashedly,0
5918,unable,1
5919,unacceptable,1
5920,unacceptablely,1
5921,unaccustomed,1
5922,unanimous,0
5923,unassailable,0
5924,unattractive,1
5925,unauthentic,1
5926,unavailable,1
5927,unavoidable,1
5928,unavoidably,1
5929,unbiased,0
5930,unbearable,1
5931,unbearablely,1
5932,unbelievable,1
5933,unbelievably,1
5934,unbosom,0
5935,unbound,0
5936,unbroken,0
5937,uncertain,1
5938,uncivil,1
5939,uncivilized,1
5940,unclean,1
5941,unclear,1
5942,uncollectible,1
5943,uncomfortable,1
5944,uncommon,0
5945,uncommonly,0
5946,uncompetitive,1
5947,uncompromising,1
5948,uncompromisingly,1
5949,unconcerned,0
5950,unconditional,0
5951,unconfirmed,1
5952,unconstitutional,1
5953,uncontrolled,1
5954,unconventional,0
5955,unconvincing,1
5956,unconvincingly,1
5957,uncouth,1
5958,undaunted,0
5959,undecided,1
5960,undefined,1
5961,undependability,1
5962,undependable,1
5963,underdog,1
5964,underestimate,1
5965,underlings,1
5966,undermine,1
5967,underpaid,1
5968,understand,0
5969,understandable,0
5970,understanding,0
5971,understood,0
5972,understate,0
5973,understated,0
5974,understatedly,0
5975,undesirable,1
5976,undetermined,1
5977,undid,1
5978,undignified,1
5979,undisputable,0
5980,undisputably,0
5981,undisputed,0
5982,undo,1
5983,undocumented,1
5984,undone,1
5985,undoubted,0
5986,undoubtedly,0
5987,undue,1
5988,unease,1
5989,uneasily,1
5990,uneasiness,1
5991,uneasy,1
5992,uneconomical,1
5993,unencumbered,0
5994,unequal,1
5995,unequivocal,0
5996,unequivocally,0
5997,unethical,1
5998,uneven,1
5999,uneventful,1
6000,unexpected,1
6001,unexpectedly,1
6002,unexplained,1
6003,unfair,1
6004,unfairly,1
6005,unfaithful,1
6006,unfaithfully,1
6007,unfamiliar,1
6008,unfavorable,1
6009,unfazed,0
6010,unfeeling,1
6011,unfettered,0
6012,unfinished,1
6013,unfit,1
6014,unforeseen,1
6015,unforgettable,0
6016,unfortunate,1
6017,unfortunately,1
6018,unfounded,1
6019,unfriendly,1
6020,unfulfilled,1
6021,unfunded,1
6022,ungrateful,1
6023,ungovernable,1
6024,unhappily,1
6025,unhappiness,1
6026,unhappy,1
6027,unhealthy,1
6028,uniform,0
6029,uniformly,0
6030,unilateralism,1
6031,unimaginable,1
6032,unimaginably,1
6033,unimportant,1
6034,uninformed,1
6035,uninsured,1
6036,unipolar,1
6037,unique,0
6038,unity,0
6039,universal,0
6040,unjust,1
6041,unjustifiable,1
6042,unjustifiably,1
6043,unjustified,1
6044,unjustly,1
6045,unkind,1
6046,unkindly,1
6047,unlamentable,1
6048,unlamentably,1
6049,unlawful,1
6050,unlawfully,1
6051,unlawfulness,1
6052,unleash,1
6053,unlicensed,1
6054,unlikely,1
6055,unlimited,0
6056,unlucky,1
6057,unmoved,1
6058,unnatural,1
6059,unnaturally,1
6060,unnecessary,1
6061,unneeded,1
6062,unnerve,1
6063,unnerved,1
6064,unnerving,1
6065,unnervingly,1
6066,unnoticed,1
6067,unobserved,1
6068,unorthodox,1
6069,unorthodoxy,1
6070,unparalleled,0
6071,unpleasant,1
6072,unpleasantries,1
6073,unpopular,1
